Date,AAPL,MSFT
9/30/88,1.5446,0.3628
9/29/88,1.5714,0.3681
9/28/88,1.5536,0.3681
9/27/88,1.5491,0.3611
9/26/88,1.5268,0.3637
9/23/88,1.5625,0.3733
9/22/88,1.5714,0.3785
9/21/88,1.5268,0.3733
9/20/88,1.4821,0.3698
9/19/88,1.4911,0.3594
9/16/88,1.5089,0.3611
9/15/88,1.4866,0.3628
9/14/88,1.5,0.375
9/13/88,1.4643,0.375
9/12/88,1.4643,0.3733
9/9/88,1.4464,0.375
9/8/88,1.3839,0.3611
9/7/88,1.3661,0.3594
9/6/88,1.3884,0.3611
9/2/88,1.4196,0.3576
9/1/88,1.3884,0.3394
8/31/88,1.4241,0.3472
8/30/88,1.4598,0.3559
8/29/88,1.4598,0.362
8/26/88,1.4375,0.3568
8/25/88,1.433,0.3524
8/24/88,1.4554,0.3576
8/23/88,1.4107,0.3429
8/22/88,1.4196,0.3333
8/19/88,1.4554,0.3507
8/18/88,1.5179,0.3663
8/17/88,1.5,0.3646
8/16/88,1.5179,0.3646
8/15/88,1.4732,0.3524
8/12/88,1.5179,0.3611
8/11/88,1.5446,0.3594
8/10/88,1.4955,0.3507
8/9/88,1.5536,0.3594
8/8/88,1.5714,0.3698
8/5/88,1.5804,0.3715
8/4/88,1.5938,0.3854
8/3/88,1.5982,0.3906
8/2/88,1.5938,0.3993
8/1/88,1.6071,0.4063
7/29/88,1.5848,0.4132
7/28/88,1.5313,0.4045
7/27/88,1.5268,0.4002
7/26/88,1.5268,0.4028
7/25/88,1.5268,0.4201
7/22/88,1.5179,0.4288
7/21/88,1.5357,0.4236
7/20/88,1.5804,0.4444
7/19/88,1.5982,0.4583
7/18/88,1.625,0.4688
7/15/88,1.6071,0.4653
7/14/88,1.6071,0.4653
7/13/88,1.5982,0.4635
7/12/88,1.5982,0.4557
7/11/88,1.6116,0.4635
7/8/88,1.6161,0.4757
7/7/88,1.6384,0.4774
7/6/88,1.6518,0.4774
7/5/88,1.6875,0.4818
7/1/88,1.6607,0.4722
6/30/88,1.6563,0.4653
6/29/88,1.6518,0.4566
6/28/88,1.6429,0.4583
6/27/88,1.6071,0.4444
6/24/88,1.5982,0.454
6/23/88,1.6161,0.4592
6/22/88,1.625,0.4653
6/21/88,1.6027,0.4444
6/20/88,1.5804,0.4349
6/17/88,1.5982,0.4392
6/16/88,1.5893,0.441
6/15/88,1.625,0.4427
6/14/88,1.625,0.4375
6/13/88,1.6071,0.434
6/10/88,1.5938,0.4323
6/9/88,1.5536,0.4306
6/8/88,1.6116,0.4314
6/7/88,1.5759,0.4236
6/6/88,1.5625,0.4175
6/3/88,1.5357,0.4149
6/2/88,1.4955,0.4097
6/1/88,1.5089,0.4141
5/31/88,1.4911,0.401
5/27/88,1.4241,0.3889
5/26/88,1.4107,0.3889
5/25/88,1.3839,0.3872
5/24/88,1.3929,0.3941
5/23/88,1.3482,0.3819
5/20/88,1.3929,0.3906
5/19/88,1.3929,0.3958
5/18/88,1.4196,0.3941
5/17/88,1.4732,0.4028
5/16/88,1.4688,0.4063
5/13/88,1.442,0.3941
5/12/88,1.4196,0.3906
5/11/88,1.4286,0.3872
5/10/88,1.4464,0.3993
5/9/88,1.4643,0.3976
5/6/88,1.4732,0.3976
5/5/88,1.4911,0.3941
5/4/88,1.5089,0.3958
5/3/88,1.5,0.3932
5/2/88,1.4554,0.3819
4/29/88,1.4643,0.3767
4/28/88,1.4777,0.3837
4/27/88,1.4911,0.3837
4/26/88,1.4732,0.3872
4/25/88,1.4598,0.3828
4/22/88,1.4375,0.3837
4/21/88,1.4107,0.3819
4/20/88,1.4196,0.3802
4/19/88,1.4464,0.375
4/18/88,1.4241,0.3819
4/15/88,1.4107,0.3793
4/14/88,1.4107,0.3715
4/13/88,1.4821,0.3941
4/12/88,1.4911,0.388
4/11/88,1.4911,0.3976
4/8/88,1.4732,0.4028
4/7/88,1.4643,0.3976
4/6/88,1.4821,0.4045
4/5/88,1.3973,0.3889
4/4/88,1.3839,0.3854
3/31/88,1.4286,0.3906
3/30/88,1.4107,0.3837
3/29/88,1.4643,0.3941
3/28/88,1.4821,0.395
3/25/88,1.433,0.3889
3/24/88,1.4554,0.3889
3/23/88,1.5179,0.4106
3/22/88,1.567,0.4175
3/21/88,1.5625,0.4063
3/18/88,1.5938,0.4028
3/17/88,1.6161,0.4531
3/16/88,1.6473,0.4479
3/15/88,1.625,0.434
3/14/88,1.6473,0.441
3/11/88,1.625,0.4323
3/10/88,1.6741,0.4375
3/9/88,1.6786,0.4462
3/8/88,1.6696,0.4427
3/7/88,1.6786,0.4323
3/4/88,1.6786,0.4236
3/3/88,1.6607,0.4219
3/2/88,1.5893,0.4132
3/1/88,1.5446,0.408
2/29/88,1.5357,0.4115
2/26/88,1.4866,0.4045
2/25/88,1.5268,0.4028
2/24/88,1.5089,0.4149
2/23/88,1.5223,0.4132
2/22/88,1.5357,0.4063
2/19/88,1.4911,0.4063
2/18/88,1.4821,0.4054
2/17/88,1.5,0.401
2/16/88,1.4643,0.4002
2/12/88,1.4554,0.3854
2/11/88,1.4554,0.3785
2/10/88,1.4554,0.3733
2/9/88,1.4196,0.3672
2/8/88,1.3839,0.3611
2/5/88,1.3929,0.3655
2/4/88,1.4196,0.3472
2/3/88,1.4196,0.3663
2/2/88,1.4821,0.3889
2/1/88,1.4866,0.3854
1/29/88,1.4821,0.3872
1/28/88,1.4732,0.3924
1/27/88,1.4196,0.3872
1/26/88,1.4196,0.3785
1/25/88,1.4598,0.3872
1/22/88,1.4018,0.3741
1/21/88,1.433,0.3819
1/20/88,1.4196,0.375
1/19/88,1.5268,0.3976
1/18/88,1.5268,0.3976
1/15/88,1.5313,0.401
1/14/88,1.5089,0.3906
1/13/88,1.5089,0.3941
1/12/88,1.5,0.3941
1/11/88,1.5179,0.4019
1/8/88,1.4286,0.3889
1/7/88,1.5893,0.4201
1/6/88,1.5625,0.4063
1/5/88,1.5938,0.3958
1/4/88,1.5982,0.3889
12/31/87,1.5,0.3767
12/30/87,1.5491,0.3872
12/29/87,1.5045,0.3785
12/28/87,1.4375,0.3559
12/24/87,1.5223,0.3698
12/23/87,1.5089,0.3698
12/22/87,1.4821,0.3646
12/21/87,1.4911,0.3576
12/18/87,1.4464,0.3611
12/17/87,1.4018,0.3611
12/16/87,1.4018,0.3767
12/15/87,1.3393,0.3559
12/14/87,1.3304,0.3524
12/11/87,1.2143,0.3333
12/10/87,1.2411,0.3299
12/9/87,1.25,0.3212
12/8/87,1.2321,0.3299
12/7/87,1.1786,0.3003
12/4/87,1.0982,0.2917
12/3/87,1.0893,0.2804
12/2/87,1.1607,0.3056
12/1/87,1.1875,0.3038
11/30/87,1.1786,0.3108
11/27/87,1.25,0.3142
11/25/87,1.3036,0.3194
11/24/87,1.3214,0.3299
11/23/87,1.2946,0.3316
11/20/87,1.2679,0.3299
11/19/87,1.2321,0.3212
11/18/87,1.2946,0.3333
11/17/87,1.25,0.3247
11/16/87,1.3571,0.3316
11/13/87,1.3304,0.3351
11/12/87,1.3839,0.3472
11/11/87,1.3304,0.3403
11/10/87,1.2946,0.3264
11/9/87,1.3304,0.3264
11/6/87,1.3482,0.3299
11/5/87,1.3571,0.3507
11/4/87,1.2857,0.3385
11/3/87,1.2946,0.3333
11/2/87,1.3839,0.349
10/30/87,1.3795,0.3455
10/29/87,1.2857,0.3108
10/28/87,1.1429,0.2743
10/27/87,1.0804,0.2865
10/26/87,1,0.2726
10/23/87,1.2679,0.3351
10/22/87,1.3125,0.3698
10/21/87,1.4464,0.3932
10/20/87,1.2321,0.3333
10/19/87,1.3036,0.3142
10/16/87,1.7232,0.4497
10/15/87,1.8571,0.4896
10/14/87,1.9018,0.4948
10/13/87,1.9464,0.5087
10/12/87,1.9018,0.4965
10/9/87,1.933,0.4983
10/8/87,1.9375,0.5
10/7/87,1.9821,0.5069
10/6/87,1.9911,0.5122
10/5/87,2.1161,0.5486
10/2/87,2.0893,0.5035
10/1/87,2.0804,0.4757
9/30/87,2.0179,0.4601
9/29/87,1.9464,0.4462
9/28/87,1.9911,0.4444
9/25/87,2.0536,0.4306
9/24/87,2.0179,0.4253
9/23/87,1.9732,0.4184
9/22/87,1.933,0.3976
9/21/87,1.7946,0.3715
9/18/87,1.8482,0.3993
9/17/87,1.8571,0.4028
9/16/87,1.8482,0.4054
9/15/87,1.8482,0.4093
9/14/87,1.8929,0.4141
9/11/87,1.9464,0.4036
9/10/87,1.9196,0.3976
9/9/87,1.8839,0.3915
9/8/87,1.7813,0.3872
9/4/87,1.8036,0.3889
9/3/87,1.8304,0.4002
9/2/87,1.8571,0.3993
9/1/87,1.875,0.3941
8/31/87,1.9286,0.4123
8/28/87,1.8571,0.4175
8/27/87,1.8571,0.4019
8/26/87,1.8571,0.401
8/25/87,1.8571,0.3984
8/24/87,1.8661,0.388
8/21/87,1.8929,0.3715
8/20/87,1.8482,0.3655
8/19/87,1.7857,0.3559
8/18/87,1.7411,0.3559
8/17/87,1.7679,0.362
8/14/87,1.75,0.3594
8/13/87,1.75,0.3576
8/12/87,1.7411,0.3472
8/11/87,1.7679,0.3524
8/10/87,1.7232,0.3594
8/7/87,1.6607,0.3594
8/6/87,1.6518,0.3507
8/5/87,1.5446,0.3377
8/4/87,1.5089,0.3255
8/3/87,1.4375,0.3186
7/31/87,1.4732,0.3264
7/30/87,1.4821,0.3368
7/29/87,1.4643,0.3446
7/28/87,1.4955,0.3455
7/27/87,1.5089,0.3464
7/24/87,1.5179,0.342
7/23/87,1.4911,0.3394
7/22/87,1.5179,0.3472
7/21/87,1.4777,0.3446
7/20/87,1.4911,0.3455
7/17/87,1.5446,0.355
7/16/87,1.5714,0.3542
7/15/87,1.5714,0.355
7/14/87,1.5357,0.3646
7/13/87,1.4464,0.3446
7/10/87,1.3571,0.3368
7/9/87,1.3482,0.3325
7/8/87,1.3304,0.3238
7/7/87,1.4018,0.3134
7/6/87,1.4554,0.3385
7/2/87,1.4509,0.3472
7/1/87,1.4286,0.3559
6/30/87,1.4464,0.3542
6/29/87,1.4554,0.362
6/26/87,1.4464,0.3637
6/25/87,1.4464,0.3628
6/24/87,1.5,0.3637
6/23/87,1.4732,0.3568
6/22/87,1.5,0.3602
6/19/87,1.4643,0.3628
6/18/87,1.4821,0.3641
6/17/87,1.4464,0.3602
6/16/87,1.4821,0.3481
6/15/87,1.4018,0.3411
6/12/87,1.4107,0.3411
6/11/87,1.4107,0.3385
6/10/87,1.4018,0.3594
6/9/87,1.4018,0.3785
6/8/87,1.3884,0.3811
6/5/87,1.3884,0.3793
6/4/87,1.4018,0.3906
6/3/87,1.3884,0.3932
6/2/87,1.3795,0.3906
6/1/87,1.3884,0.3924
5/29/87,1.4107,0.4002
5/28/87,1.4286,0.4036
5/27/87,1.4196,0.3802
5/26/87,1.3929,0.3802
5/22/87,1.3237,0.3759
5/21/87,1.3304,0.3872
5/20/87,1.3304,0.3802
5/19/87,1.308,0.3863
5/18/87,1.3527,0.4002
5/15/87,1.3973,0.4141
5/14/87,1.4152,0.4262
5/13/87,1.4018,0.4227
5/12/87,1.3482,0.4123
5/11/87,1.375,0.4271
5/8/87,1.4107,0.4392
5/7/87,1.433,0.4106
5/6/87,1.4286,0.3924
5/5/87,1.433,0.4019
5/4/87,1.4241,0.3715
5/1/87,1.4286,0.3646
4/30/87,1.4152,0.3611
4/29/87,1.3884,0.3585
4/28/87,1.375,0.3689
4/27/87,1.3393,0.3438
4/24/87,1.3348,0.3438
4/23/87,1.3571,0.342
4/22/87,1.3259,0.342
4/21/87,1.3348,0.3377
4/20/87,1.2701,0.3325
4/16/87,1.2768,0.342
4/15/87,1.2679,0.3333
4/14/87,1.2143,0.3264
4/13/87,1.2054,0.3212
4/10/87,1.2545,0.332
4/9/87,1.2679,0.3299
4/8/87,1.2321,0.3359
4/7/87,1.2098,0.3264
4/6/87,1.25,0.3446
4/3/87,1.2813,0.3464
4/2/87,1.2813,0.3299
4/1/87,1.192,0.316
3/31/87,1.1518,0.3359
3/30/87,1.1161,0.3359
3/27/87,1.1607,0.3186
3/26/87,1.2009,0.3099
3/25/87,1.192,0.3121
3/24/87,1.183,0.3134
3/23/87,1.2054,0.3112
3/20/87,1.2188,0.3134
3/19/87,1.221,0.3168
3/18/87,1.1786,0.3108
3/17/87,1.1964,0.2951
3/16/87,1.1652,0.2856
3/13/87,1.1339,0.2873
3/12/87,1.1652,0.2982
3/11/87,1.183,0.2969
3/10/87,1.192,0.2925
3/9/87,1.154,0.2839
3/6/87,1.2009,0.2891
3/5/87,1.2232,0.2899
3/4/87,1.2076,0.2769
3/3/87,1.1607,0.2587
3/2/87,1.2054,0.2587
2/27/87,1.25,0.2665
2/26/87,1.2344,0.2682
2/25/87,1.2344,0.2587
2/24/87,1.1696,0.263
2/23/87,1.1272,0.2509
2/20/87,1.0938,0.2361
2/19/87,1.1138,0.2387
2/18/87,1.1339,0.2491
2/17/87,1.1853,0.2656
2/13/87,1.1094,0.2639
2/12/87,1.0469,0.2665
2/11/87,1.0089,0.2491
2/10/87,0.942,0.2378
2/9/87,0.9397,0.237
2/6/87,0.9464,0.2387
2/5/87,0.9621,0.2483
2/4/87,0.9821,0.25
2/3/87,0.9911,0.2491
2/2/87,0.9978,0.2535
1/30/87,0.9911,0.2539
1/29/87,0.9665,0.2387
1/28/87,0.9888,0.2491
1/27/87,0.942,0.2483
1/26/87,0.8884,0.2387
1/23/87,0.8973,0.2361
1/22/87,0.9375,0.2587
1/21/87,0.875,0.2352
1/20/87,0.9219,0.2257
1/19/87,0.9487,0.2222
1/16/87,0.8705,0.2144
1/15/87,0.8906,0.2196
1/14/87,0.8594,0.2083
1/13/87,0.7969,0.2083
1/12/87,0.8125,0.2144
1/9/87,0.8103,0.2014
1/8/87,0.7991,0.1936
1/7/87,0.7991,0.1875
1/6/87,0.7813,0.178
1/5/87,0.7679,0.1753
1/2/87,0.7299,0.1658
12/31/86,0.7232,0.1675
12/30/86,0.7321,0.1658
12/29/86,0.7232,0.1641
12/26/86,0.7321,0.171
12/24/86,0.7478,0.1714
12/23/86,0.7522,0.1719
12/22/86,0.7522,0.1701
12/19/86,0.7522,0.1684
12/18/86,0.7388,0.1645
12/17/86,0.7366,0.1632
12/16/86,0.7589,0.1615
12/15/86,0.7455,0.1597
12/12/86,0.7366,0.1641
12/11/86,0.7656,0.1701
12/10/86,0.7768,0.1688
12/9/86,0.7567,0.1675
12/8/86,0.7589,0.1684
12/5/86,0.7813,0.1701
12/4/86,0.7589,0.171
12/3/86,0.7634,0.1688
12/2/86,0.7411,0.1701
12/1/86,0.7165,0.1693
11/28/86,0.7143,0.1727
11/26/86,0.7232,0.1753
11/25/86,0.7188,0.1771
11/24/86,0.6786,0.1753
11/21/86,0.6429,0.1623
11/20/86,0.6295,0.1571
11/19/86,0.625,0.1458
11/18/86,0.6317,0.1406
11/17/86,0.6496,0.1484
11/14/86,0.6295,0.1476
11/13/86,0.6339,0.1463
11/12/86,0.654,0.1484
11/11/86,0.6339,0.1484
11/10/86,0.6317,0.1476
11/7/86,0.6384,0.1536
11/6/86,0.6451,0.1545
11/5/86,0.6607,0.151
11/4/86,0.6384,0.1424
11/3/86,0.625,0.1372
10/31/86,0.6183,0.1345
10/30/86,0.6116,0.1363
10/29/86,0.596,0.1337
10/28/86,0.596,0.1376
10/27/86,0.6071,0.1345
10/24/86,0.5893,0.1302
10/23/86,0.5915,0.1311
10/22/86,0.5804,0.1311
10/21/86,0.5848,0.1311
10/20/86,0.5871,0.1259
10/17/86,0.6004,0.125
10/16/86,0.6004,0.1215
10/15/86,0.596,0.1215
10/14/86,0.6071,0.1163
10/13/86,0.6183,0.1155
10/10/86,0.5938,0.1198
10/9/86,0.5893,0.1146
10/8/86,0.5848,0.1111
10/7/86,0.5893,0.1081
10/6/86,0.6094,0.1059
10/3/86,0.6027,0.0981
10/2/86,0.6094,0.0972
10/1/86,0.6094,0.0972
9/30/86,0.5982,0.0981
9/29/86,0.5804,0.0981
9/26/86,0.6116,0.1007
9/25/86,0.6161,0.1007
9/24/86,0.6272,0.1029
9/23/86,0.6451,0.1042
9/22/86,0.6295,0.1024
9/19/86,0.6004,0.1033
9/18/86,0.6071,0.1033
9/17/86,0.6116,0.1024
9/16/86,0.6228,0.0998
9/15/86,0.5915,0.0998
9/12/86,0.567,0.0981
9/11/86,0.5826,0.1007
9/10/86,0.625,0.105
9/9/86,0.6384,0.1068
9/8/86,0.6205,0.105
9/5/86,0.6272,0.1059
9/4/86,0.6339,0.1016
9/3/86,0.6205,0.0938
9/2/86,0.6205,0.0964
8/29/86,0.6607,0.099
8/28/86,0.6741,0.1016
8/27/86,0.6607,0.1016
8/26/86,0.654,0.1016
8/25/86,0.6496,0.1024
8/22/86,0.6473,0.1024
8/21/86,0.6384,0.1042
8/20/86,0.6473,0.1042
8/19/86,0.6317,0.105
8/18/86,0.6317,0.105
8/15/86,0.6384,0.1063
8/14/86,0.6429,0.1059
8/13/86,0.6429,0.1033
8/12/86,0.6116,0.1024
8/11/86,0.5982,0.0998
8/8/86,0.5647,0.0964
8/7/86,0.567,0.0955
8/6/86,0.5558,0.0964
8/5/86,0.5737,0.0972
8/4/86,0.5625,0.0981
8/1/86,0.5603,0.0981
7/31/86,0.558,0.099
7/30/86,0.5446,0.0998
7/29/86,0.558,0.1033
7/28/86,0.5781,0.1059
7/25/86,0.6071,0.1085
7/24/86,0.5915,0.1076
7/23/86,0.6094,0.1042
7/22/86,0.6183,0.1068
7/21/86,0.5982,0.1033
7/18/86,0.567,0.1033
7/17/86,0.5759,0.1024
7/16/86,0.5982,0.1007
7/15/86,0.6228,0.0972
7/14/86,0.6473,0.0959
7/11/86,0.6629,0.0972
7/10/86,0.6317,0.0946
7/9/86,0.6183,0.0972
7/8/86,0.6116,0.1016
7/7/86,0.6362,0.1042
7/3/86,0.6719,0.1085
7/2/86,0.6451,0.1068
7/1/86,0.6317,0.1068
6/30/86,0.6406,0.1068
6/27/86,0.6406,0.1033
6/26/86,0.6473,0.1042
6/25/86,0.6406,0.1076
6/24/86,0.6228,0.1094
6/23/86,0.6205,0.1102
6/20/86,0.6429,0.1089
6/19/86,0.625,0.1085
6/18/86,0.6116,0.1094
6/17/86,0.6116,0.1102
6/16/86,0.6406,0.1085
6/13/86,0.6496,0.1094
6/12/86,0.6429,0.1094
6/11/86,0.6451,0.1137
6/10/86,0.6429,0.1137
6/9/86,0.6429,0.1137
6/6/86,0.6741,0.1189
6/5/86,0.6942,0.1189
6/4/86,0.692,0.1172
6/3/86,0.6763,0.1181
6/2/86,0.6629,0.1181
5/30/86,0.6607,0.1207
5/29/86,0.6607,0.1172
5/28/86,0.6652,0.1146
5/27/86,0.6585,0.1111
5/23/86,0.6607,0.1076
5/22/86,0.6563,0.1076
5/21/86,0.6607,0.1076
5/20/86,0.6317,0.1094
5/19/86,0.6362,0.1094
5/16/86,0.6429,0.112
5/15/86,0.6429,0.1111
5/14/86,0.6585,0.1111
5/13/86,0.6429,0.112
5/12/86,0.6496,0.1111
5/9/86,0.596,0.1102
5/8/86,0.5893,0.1111
5/7/86,0.5625,0.1102
5/6/86,0.5826,0.1102
5/5/86,0.5737,0.1094
5/2/86,0.5446,0.1102
5/1/86,0.5402,0.1102
4/30/86,0.5402,0.112
4/29/86,0.558,0.1146
4/28/86,0.5714,0.1181
4/25/86,0.5759,0.1172
4/24/86,0.5603,0.1102
4/23/86,0.529,0.1003
4/22/86,0.5335,0.0998
4/21/86,0.5424,0.1016
4/18/86,0.5313,0.1016
4/17/86,0.5179,0.105
4/16/86,0.5045,0.1042
4/15/86,0.4888,0.1007
4/14/86,0.4799,0.1007
4/11/86,0.4821,0.0998
4/10/86,0.4866,0.0981
4/9/86,0.4844,0.0972
4/8/86,0.4933,0.0955
4/7/86,0.4866,0.0946
4/4/86,0.4777,0.0964
4/3/86,0.4821,0.0964
4/2/86,0.4866,0.0955
4/1/86,0.4866,0.0946
3/31/86,0.5045,0.0955
3/27/86,0.5045,0.0964
3/26/86,0.5045,0.0946
3/25/86,0.4978,0.092
3/24/86,0.4777,0.0903
3/21/86,0.4933,0.0929
3/20/86,0.5045,0.0955
3/19/86,0.4732,0.0981
3/18/86,0.4799,0.0998
3/17/86,0.4643,0.1024
3/14/86,0.4665,0.1007
3/13/86,0.442,
3/12/86,0.442,
3/11/86,0.4442,
3/10/86,0.4397,
3/7/86,0.442,
3/6/86,0.4531,
3/5/86,0.4509,
3/4/86,0.4397,
3/3/86,0.4397,
2/28/86,0.4464,
2/27/86,0.4576,
2/26/86,0.4643,
2/25/86,0.471,
2/24/86,0.4598,
2/21/86,0.4509,
2/20/86,0.4487,
2/19/86,0.4464,
2/18/86,0.4263,
2/14/86,0.4241,
2/13/86,0.4263,
2/12/86,0.4286,
2/11/86,0.4263,
2/10/86,0.4263,
2/7/86,0.4286,
2/6/86,0.4308,
2/5/86,0.4241,
2/4/86,0.4241,
2/3/86,0.4263,
1/31/86,0.4129,
1/30/86,0.4107,
1/29/86,0.4219,
1/28/86,0.3973,
1/27/86,0.3951,
1/24/86,0.404,
1/23/86,0.4107,
1/22/86,0.4174,
1/21/86,0.4286,
1/20/86,0.4263,
1/17/86,0.4286,
1/16/86,0.4375,
1/15/86,0.4263,
1/14/86,0.4152,
1/13/86,0.4107,
1/10/86,0.4063,
1/9/86,0.404,
1/8/86,0.4085,
1/7/86,0.4107,
1/6/86,0.3973,
1/3/86,0.3996,
1/2/86,0.3973,
12/31/85,0.3929,
12/30/85,0.3973,
12/27/85,0.3996,
12/26/85,0.3884,
12/24/85,0.3884,
12/23/85,0.3906,
12/20/85,0.3996,
12/19/85,0.4018,
12/18/85,0.3973,
12/17/85,0.3683,
12/16/85,0.3728,
12/13/85,0.3571,
12/12/85,0.3571,
12/11/85,0.3527,
12/10/85,0.3482,
12/9/85,0.346,
12/6/85,0.3527,
12/5/85,0.3594,
12/4/85,0.3661,
12/3/85,0.3594,
12/2/85,0.3616,
11/29/85,0.3594,
11/27/85,0.3571,
11/26/85,0.346,
11/25/85,0.3415,
11/22/85,0.3393,
11/21/85,0.3393,
11/20/85,0.3393,
11/19/85,0.3438,
11/18/85,0.3549,
11/15/85,0.3549,
11/14/85,0.3571,
11/13/85,0.346,
11/12/85,0.3549,
11/11/85,0.3571,
11/8/85,0.3661,
11/7/85,0.3504,
11/6/85,0.3438,
11/5/85,0.3326,
11/4/85,0.3348,
11/1/85,0.3326,
10/31/85,0.3326,
10/30/85,0.3393,
10/29/85,0.3192,
10/28/85,0.3214,
10/25/85,0.3214,
10/24/85,0.3281,
10/23/85,0.3214,
10/22/85,0.3214,
10/21/85,0.308,
10/18/85,0.317,
10/17/85,0.3259,
10/16/85,0.3214,
10/15/85,0.3036,
10/14/85,0.2969,
10/11/85,0.2857,
10/10/85,0.2835,
10/9/85,0.2679,
10/8/85,0.2701,
10/7/85,0.2679,
10/4/85,0.2679,
10/3/85,0.2768,
10/2/85,0.279,
10/1/85,0.2813,
9/30/85,0.2813,
9/27/85,0.2835,
9/26/85,0.2835,
9/25/85,0.2835,
9/24/85,0.2946,
9/23/85,0.3013,
9/20/85,0.2991,
9/19/85,0.3036,
9/18/85,0.2902,
9/17/85,0.2723,
9/16/85,0.2723,
9/13/85,0.2813,
9/12/85,0.2879,
9/11/85,0.2768,
9/10/85,0.2746,
9/9/85,0.2723,
9/6/85,0.2679,
9/5/85,0.2656,
9/4/85,0.2656,
9/3/85,0.2634,
8/30/85,0.2679,
8/29/85,0.2656,
8/28/85,0.2723,
8/27/85,0.2723,
8/26/85,0.2701,
8/23/85,0.2634,
8/22/85,0.2656,
8/21/85,0.2723,
8/20/85,0.2723,
8/19/85,0.2679,
8/16/85,0.2612,
8/15/85,0.2589,
8/14/85,0.2612,
8/13/85,0.2723,
8/12/85,0.2679,
8/9/85,0.2723,
8/8/85,0.2701,
8/7/85,0.2656,
8/6/85,0.2723,
8/5/85,0.2746,
8/2/85,0.2813,
8/1/85,0.2835,
7/31/85,0.2835,
7/30/85,0.2902,
7/29/85,0.2857,
7/26/85,0.2969,
7/25/85,0.2969,
7/24/85,0.2902,
7/23/85,0.2946,
7/22/85,0.3013,
7/19/85,0.3103,
7/18/85,0.308,
7/17/85,0.3147,
7/16/85,0.3125,
7/15/85,0.317,
7/12/85,0.3192,
7/11/85,0.3214,
7/10/85,0.3214,
7/9/85,0.3147,
7/8/85,0.3147,
7/5/85,0.3147,
7/3/85,0.3125,
7/2/85,0.308,
7/1/85,0.3237,
6/28/85,0.3214,
6/27/85,0.3281,
6/26/85,0.3237,
6/25/85,0.3125,
6/24/85,0.308,
6/21/85,0.2879,
6/20/85,0.2813,
6/19/85,0.279,
6/18/85,0.2723,
6/17/85,0.2656,
6/14/85,0.2634,
6/13/85,0.2656,
6/12/85,0.2813,
6/11/85,0.2879,
6/10/85,0.2879,
6/7/85,0.2924,
6/6/85,0.3036,
6/5/85,0.3013,
6/4/85,0.308,
6/3/85,0.2857,
5/31/85,0.3103,
5/30/85,0.3147,
5/29/85,0.3058,
5/28/85,0.3013,
5/24/85,0.3237,
5/23/85,0.3527,
5/22/85,0.3683,
5/21/85,0.3705,
5/20/85,0.3817,
5/17/85,0.3884,
5/16/85,0.3817,
5/15/85,0.3571,
5/14/85,0.3527,
5/13/85,0.3571,
5/10/85,0.3616,
5/9/85,0.3571,
5/8/85,0.3549,
5/7/85,0.3571,
5/6/85,0.3527,
5/3/85,0.3571,
5/2/85,0.3438,
5/1/85,0.3728,
4/30/85,0.3795,
4/29/85,0.3772,
4/26/85,0.3906,
4/25/85,0.3929,
4/24/85,0.3929,
4/23/85,0.3951,
4/22/85,0.3862,
4/19/85,0.4018,
4/18/85,0.4085,
4/17/85,0.404,
4/16/85,0.3862,
4/15/85,0.3817,
4/12/85,0.3728,
4/11/85,0.3817,
4/10/85,0.375,
4/9/85,0.3504,
4/8/85,0.3504,
4/4/85,0.3728,
4/3/85,0.375,
4/2/85,0.375,
4/1/85,0.3862,
3/29/85,0.3951,
3/28/85,0.3906,
3/27/85,0.3906,
3/26/85,0.4018,
3/25/85,0.3862,
3/22/85,0.3973,
3/21/85,0.404,
3/20/85,0.3973,
3/19/85,0.3929,
3/18/85,0.4085,
3/15/85,0.404,
3/14/85,0.3884,
3/13/85,0.3884,
3/12/85,0.4107,
3/11/85,0.3973,
3/8/85,0.3839,
3/7/85,0.3951,
3/6/85,0.4397,
3/5/85,0.4621,
3/4/85,0.4509,
3/1/85,0.4442,
2/28/85,0.442,
2/27/85,0.4487,
2/26/85,0.4777,
2/25/85,0.4866,
2/22/85,0.4933,
2/21/85,0.4799,
2/20/85,0.471,
2/19/85,0.4933,
2/15/85,0.5,
2/14/85,0.4933,
2/13/85,0.5067,
2/12/85,0.5313,
2/11/85,0.5446,
2/8/85,0.5335,
2/7/85,0.5335,
2/6/85,0.5357,
2/5/85,0.5268,
2/4/85,0.5223,
2/1/85,0.5112,
1/31/85,0.5179,
1/30/85,0.5335,
1/29/85,0.5335,
1/28/85,0.5402,
1/25/85,0.529,
1/24/85,0.5179,
1/23/85,0.529,
1/22/85,0.5379,
1/21/85,0.5223,
1/18/85,0.5112,
1/17/85,0.5022,
1/16/85,0.5402,
1/15/85,0.5357,
1/14/85,0.5469,
1/11/85,0.5313,
1/10/85,0.5357,
1/9/85,0.5134,
1/8/85,0.5,
1/7/85,0.5045,
1/4/85,0.5067,
1/3/85,0.5067,
1/2/85,0.4978,
12/31/84,0.5201,
12/28/84,0.5134,
12/27/84,0.4955,
12/26/84,0.4933,
12/24/84,0.4911,
12/21/84,0.4821,
12/20/84,0.4888,
12/19/84,0.4911,
12/18/84,0.5112,
12/17/84,0.4821,
12/14/84,0.471,
12/13/84,0.4598,
12/12/84,0.4554,
